sr_no,id,original_language,original_title,release_date,vote_average,vote_count,genre,overview,revenue,runtime,gender
5313,91017.0,en,The Key to Sex,11/1/1999,6.3,14.0,Comedy,"When brainy office assistant Simon is left in charge of the bosss Hollywood mansion, the weekend becomes an opportunity of a lifetime. Entrusted by power-hungry movie producer Alan to guard the estate, Simon thinks hes finally made the grade until he learns that his friends and co-workers have their own plans for the place...",107503530.61488006,96.0,0
5314,724989.0,en,Hard Kill,10/23/2020,5.2,396.0,ActionThriller,"The work of billionaire tech CEO Donovan Chalmers is so valuable that he hires mercenaries to protect it, and a terrorist group kidnaps his daughter just to get it.",111523.0,98.0,1
5315,303991.0,en,Demolition,4/6/2016,6.7,1600.0,ComedyDrama,An emotionally desperate investment banker finds hope through a woman he meets in Chicago.,4366460.0,101.0,1
5316,332979.0,en,Bleed for This,11/4/2016,6.8,608.0,Drama,"The inspirational story of World Champion Boxer Vinny Pazienza, who after a near fatal car crash, which left him not knowing if hed ever walk again, made one of sports most incredible comebacks.",6174491.0,116.0,0
5317,283716.0,pt,Vadias do Sexo Sangrento,2/13/2008,6.2,5.0,ComedyHorror,"A love story, a love triangle that gets soiled with blood with the arrival of a fourth character: a serial killer who collects vaginas. Lesbian couple is chased by lover betrayed in the areas of Weird. Blood and sex in the tradition of the 80s Boca do Lixo films with eschatological scenes and total cinematographic metalanguage.",107503530.61488006,30.0,1
5318,658009.0,zh,宗师叶问,12/23/2019,7.0,92.0,ActionDrama,Ip Man’s promising career as a Policeman is ruined after he is framed for murder and targeted by a mob boss’s daughter.,107503530.61488006,82.0,0
5319,168.0,en,Star Trek IV: The Voyage Home,11/26/1986,7.2,1055.0,Science FictionAdventure,"Its the 23rd century, and a mysterious alien power is threatening Earth by evaporating the oceans and destroying the atmosphere. In a frantic attempt to save mankind, Kirk and his crew must time travel back to 1986 San Francisco where they find a world of punk, pizza and exact-change buses that are as alien as anything theyve ever encountered in the far reaches of the galaxy. A thrilling, action-packed Star Trek adventure!",133000000.0,119.0,1
5320,512128.0,es,Los Viejos,1/1/2018,2.0,1.0,Documentary,"A timeless look at art, love and beauty, The Oldies follows three elderly Cuban musicians as they relate their stories of struggle and reveal their undying passion for life.",107503530.61488006,93.0,0
5321,9766.0,en,Gridiron Gang,9/15/2006,7.0,717.0,DramaActionCrime,"Teenagers at a juvenile detention center, under the leadership of their counselor, gain self-esteem by playing football together.",41480851.0,125.0,1
5322,259910.0,en,Marvel Studios: Assembling a Universe,3/18/2014,7.1,120.0,TV MovieDocumentary,"A look at the story behind Marvel Studios and the Marvel Cinematic Universe, featuring interviews and behind-the-scenes footage from all of the Marvel films, the Marvel One-Shots and ""Marvels Agents of S.H.I.E.L.D.""",107503530.61488006,43.0,1
5323,2742.0,en,Naked Lunch,12/27/1991,7.1,709.0,CrimeDrama,"Blank-faced bug killer Bill Lee and his dead-eyed wife, Joan, like to get high on Bills pest poisons while lounging with Beat poet pals. After meeting the devilish Dr. Benway, Bill gets a drug made from a centipede. Upon indulging, he accidentally kills Joan, takes orders from his typewriter-turned-cockroach, ends up in a constantly mutating Mediterranean city and learns that his hip friends have published his work -- which he doesnt remember writing.",107503530.61488006,115.0,0
5324,228194.0,en,The Hundred-Foot Journey,8/6/2014,7.3,1114.0,DramaComedy,A story centered around an Indian family who moves to France and opens a restaurant across the street from a Michelin-starred French restaurant.,88880821.0,122.0,1
5325,419704.0,en,Ad Astra,9/17/2019,6.1,5084.0,Science FictionDrama,"The near future, a time when both hope and hardships drive humanity to look to the stars and beyond. While a mysterious phenomenon menaces to destroy life on planet Earth, astronaut Roy McBride undertakes a mission across the immensity of space and its many perils to uncover the truth about a lost expedition that decades before boldly faced emptiness and silence in search of the unknown.",132807427.0,123.0,0
5326,9008.0,en,The Insider,3/10/1999,7.5,1320.0,DramaThrillerHistory,"Tells the true story of a 60 Minutes television series exposé of the tobacco industry, as seen through the eyes of a real tobacco executive, Jeffrey Wigand.",60289912.0,158.0,1
5327,9822.0,en,Mighty Joe Young,12/25/1998,6.2,628.0,AdventureFamilyActionFantasy,"As a child living in Africa, Jill Young saw her mother killed while protecting wild gorillas from poachers led by Andrei Strasser. Now an adult, Jill cares for an orphaned gorilla named Joe -- who, due to a genetic anomaly, is 15 feet tall. When Gregg OHara arrives from California and sees the animal, he convinces Jill that Joe would be safest at his wildlife refuge. But Strasser follows them to the U.S., intent on capturing Joe for himself.",107503530.61488006,114.0,1
5328,616885.0,en,The Wrong Mommy,7/19/2019,6.4,19.0,ThrillerTV Movie,"After receiving a promotion and more responsibility at work, Melanie decides to hire Phoebe as her personal assistant. Smart and cunning, Phoebe has an ulterior motive for taking the job and a twisted plan for revenge involving Melanies mother.",107503530.61488006,86.0,1
5329,580600.0,fr,"Terra Willy, planète inconnue",4/3/2019,7.1,143.0,AnimationComedyAdventureFamily,"Upon the destruction of their ship, Willy is separated from his parents. He lands on a wild and unexplored planet and with the help of Buck, a survival robot, he will have to hold until the arrival of a rescue mission.",107503530.61488006,90.0,1
5330,4379.0,en,Monster-in-Law,5/13/2005,6.2,1283.0,RomanceComedy,"Office temp Charlotte Cantilini thinks shes found Mr. Right when she starts dating gorgeous surgeon Dr. Kevin Fields. But theres a problem standing in the way of everlasting bliss: Kevins overbearing and controlling mother, Viola. Fearing shell lose her sons affections forever, Viola decides to break up the happy couple by becoming the worlds worst mother-in-law.",154749918.0,101.0,1
5331,654754.0,en,Billie Eilish: The Worlds a Little Blurry,2/26/2021,8.7,197.0,DocumentaryMusic,"This documentary offers a deeply intimate look at extraordinary teenager Billie Eilish. Award-winning filmmaker R.J. Cutler follows her journey on the road, onstage, and at home with her family as the writing and recording of her debut album changes her life.",107503530.61488006,140.0,1
5332,426563.0,en,Holmes & Watson,12/25/2018,4.4,604.0,MysteryAdventureComedyCrime,"Detective Sherlock Holmes and Dr. John Watson join forces to investigate a murder at Buckingham Palace. They soon learn that they have only four days to solve the case, or the queen will become the next victim.",40462793.0,90.0,0
5333,462104.0,en,Counterpunch,6/16/2017,6.6,34.0,Documentary,"As boxings popularity wanes, three fighters at different stages of their career make sacrifices to pursue their dreams of becoming champions.",107503530.61488006,91.0,1
5334,11072.0,en,Blazing Saddles,2/7/1974,7.3,1343.0,WesternComedy,"A town—where everyone seems to be named Johnson—stands in the way of the railroad. In order to grab their land, robber baron Hedley Lemar sends his henchmen to make life in the town unbearable. After the sheriff is killed, the town demands a new sheriff from the Governor, so Hedley convinces him to send the town the first black sheriff in the west.",119500000.0,93.0,1
5335,239459.0,en,No Half Measures: Creating the Final Season of Breaking Bad,11/26/2013,8.4,89.0,Documentary,A documentary about the making of season five of the acclaimed AMC series Breaking Bad.,107503530.61488006,135.0,1
5336,504982.0,en,The Jurassic Games,5/21/2018,4.6,122.0,Science FictionActionHorror,"In the near future, 10 death row convicts are forced to compete in a virtual reality game that pits them against dinosaurs and each other.",107503530.61488006,86.0,1
5337,300386.0,en,Justice League: Secret Origins,11/17/2001,7.7,86.0,ActionAdventureAnimationScience Fiction,"When global catastrophe strikes, the Worlds Greatest Super Heroes answer the call to join Justice League. Justice League works together as a team to overcome a dangerous array of intersteller invaders and world conquering megalomaniacs.",107503530.61488006,60.0,0
5338,11377.0,en,House on Haunted Hill,10/29/1999,5.6,623.0,HorrorMysteryThriller,"A remake of the 1959 film of the same name. A millionaire offers a group of diverse people $1,000,000 to spend the night in a haunted house with a horrifying past.",40846082.0,93.0,0
5339,315664.0,en,Florence Foster Jenkins,5/6/2016,6.7,1213.0,ComedyDrama,"The story of Florence Foster Jenkins, a New York heiress, who dreamed of becoming an opera singer, despite having a terrible singing voice.",48902953.0,110.0,1
5340,811847.0,en,Venom Coast,3/27/2021,3.0,2.0,HorrorThriller,"As a group of wealthy friends decide to celebrate the launch of their tech company with a trip to Cabo, they get more than they bargained for when a mysterious man offers to escort them on his familys vintage cruise ship. Once on board, the familys ulterior motives become clear and the friends are hunted one by one. With everyone stranded at sea with little hope and no connection to the outside world, a Coast Guard team engages for a final deadly confrontation.",107503530.61488006,93.0,0
5341,68449.0,ja,グラップラー刃牙,8/21/1994,6.0,12.0,AnimationAction,"Baki, a new grappler on the no-holds barred fighting scene, is flying up the ranks. All that is left in his wake are the dead and the defeated. However, no one can tell whether he can keep this up against the previous champion, a fierce fighter who severs his opponents very nerves to win.",107503530.61488006,45.0,0
5342,887190.0,pt,Da Vergonha ao Orgulho,11/10/2021,0.0,0.0,[,,107503530.61488006,101.0900430239705,1
5343,74308.0,en,Detachment,4/24/2011,7.5,999.0,Drama,"A chronicle of three weeks in the lives of several high school teachers, administrators and students through the eyes of substitute teacher, Henry Barthes. Henry roams from school to school, imparting modes of knowledge, but never staying long enough to form any semblance of sentient attachment.",1681521.0,98.0,1
5344,492.0,en,Being John Malkovich,10/29/1999,7.4,3260.0,ComedyDramaFantasy,"One day at work, unsuccessful puppeteer Craig finds a portal into the head of actor John Malkovich. The portal soon becomes a passion for anybody who enters its mad and controlling world of overtaking another human body.",22863596.0,113.0,0
5345,6171.0,en,Dreamcatcher,3/21/2003,5.5,1359.0,DramaHorrorScience FictionThriller,"Four boyhood pals perform a heroic act and are changed by the powers they gain in return. Years later, on a hunting trip in the Maine woods, theyre overtaken by a vicious blizzard that harbors an ominous presence. Challenged to stop an alien force, the friends must first prevent the slaughter of innocent civilians by a military vigilante ... and then overcome a threat to the bond that unites the four of them.",75700000.0,136.0,0
5346,480105.0,en,47 Meters Down: Uncaged,8/15/2019,5.7,1023.0,HorrorDramaAdventure,"Four teenage girls go on a diving adventure to explore a submerged Mayan city. Once inside, their rush of excitement turns into a jolt of terror as they discover the sunken ruins are a hunting ground for deadly great white sharks. With their air supply steadily dwindling, the friends must navigate the underwater labyrinth of claustrophobic caves and eerie tunnels in search of a way out of their watery hell.",107503530.61488006,90.0,0
5347,526050.0,en,Little,4/4/2019,6.8,500.0,ComedyFantasyRomance,"Jordan Sanders, a take-no-prisoners tech mogul, wakes up one morning in the body of her 13-year-old self right before a do-or-die presentation. Her beleaguered assistant April is the only one in on the secret that her daily tormentor is now trapped in an awkward tween body, just as everything is on the line.",17399000.0,108.0,1
5348,5236.0,en,Kiss Kiss Bang Bang,9/5/2005,7.2,2039.0,ComedyCrimeMystery,A petty thief posing as an actor is brought to Los Angeles for an unlikely audition and finds himself in the middle of a murder investigation along with his high school dream girl and a detective whos been training him for his upcoming role...,15785148.0,103.0,0
5349,10891.0,en,Tremors 4: The Legend Begins,1/2/2004,5.5,326.0,ActionComedyHorrorWestern,"This prequel of the bone-chilling Tremors begins in the town of Rejection, Nev., in 1889, where 17 men die under mysterious circumstances. Spooked by recent events, the miners who populate the town leave in droves until theres nothing left but a shell of a community. Its up to the remaining residents to get to the bottom of the deaths -- but they must do so before they, too, are eradicated off the face of the planet.",107503530.61488006,101.0,1
5350,9369.0,fr,Astérix et les Indiens,9/28/1994,6.2,439.0,FamilyAnimationAdventureComedy,"When marauding Romans capture - and catapult - their pal Getafix into lands unknown, the shrewd and cunning Asterix and his able sidekick Obelix spring into action! But their journey leads them to a strange and dangerous new world, where they must face a tribe of Indians, a stampeding herd of buffalo and a medicine man with designs on their magic potion!",107503530.61488006,85.0,1
5351,765869.0,en,Black Friday,11/19/2021,0.0,0.0,HorrorComedy,A group of toy store employees must protect each other from a horde of parasite infected shoppers.,107503530.61488006,84.0,0
5352,442987.0,ja,僕らのごはんは明日で待ってる,1/7/2017,6.3,5.0,DramaRomance,"A 7 year love story between Ryota Hayama and Koharu Uemura from their first date to eventual marriage.  Ryota and Koharu are high school students. Ryota is indifferent to people and says very little. Koharu is not afraid of to speak her mind and she has a bright personality. Since a game of rice bag jump, they begin to date. They date at a fast-food restaurant, realize they love each other at a family restaurant and finally swear their love on a dining table with white rice.",107503530.61488006,109.0,1
5353,429918.0,ja,サバイバルファミリー,2/11/2017,7.4,61.0,ComedyFamily,A world wide electrical outage occurs. Everything that requires electricity comes to a stop. Tokyo is nearly ruined. Yoshiyuki Suzuki decides to escape from Tokyo with his family.,107503530.61488006,117.0,0
5354,1213.0,en,The Talented Mr. Ripley,12/25/1999,7.2,2575.0,ThrillerCrimeDrama,"Tom Ripley is a calculating young man who believes its better to be a fake somebody than a real nobody. Opportunity knocks in the form of a wealthy U.S. shipbuilder who hires Tom to travel to Italy to bring back his playboy son, Dickie. Ripley worms his way into the idyllic lives of Dickie and his girlfriend, plunging into a daring scheme of duplicity, lies and murder.",128798265.0,139.0,1
5355,447665.0,en,Kickboxer: Retaliation,1/26/2018,5.4,208.0,ActionDrama,"One year after the events of ""Kickboxer: Vengeance"", Kurt Sloan has vowed never to return to Thailand. However, while gearing up for a MMA title shot, he finds himself sedated and forced back into Thailand, this time in prison. He is there because the ones responsible want him to face a 68"" 400 lbs. beast named Mongkut and in return for the fight, Kurt will get two million dollars and his freedom back. Kurt at first refuses, in which a bounty is placed on his head as a way to force him to face Mongkut. Kurt soon learns he will have no other choice and will undergo his most rigorous training yet under some unexpected mentors in order to face Mongkut in hopes to regain his freedom.",4537.0,110.0,1
5356,6972.0,en,Australia,11/18/2008,6.6,1832.0,AdventureDramaRomance,"Set in northern Australia before World War II, an English aristocrat who inherits a sprawling ranch reluctantly pacts with a stock-man in order to protect her new property from a takeover plot. As the pair drive 2,000 head of cattle over unforgiving landscape, they experience the bombing of Darwin by Japanese forces firsthand.",211787511.0,165.0,0
5357,2122.0,en,The Whole Ten Yards,4/7/2004,5.7,708.0,ComedyThrillerCrime,"Jimmy ""The Tulip"" Tudeski now spends his days compulsively cleaning his house and perfecting his culinary skills with his wife, Jill, a purported assassin who has yet to pull off a clean hit. Suddenly, an uninvited and unwelcome connection to their past unexpectedly shows up on Jimmy and Jills doorstep; its Oz, and hes begging them to help him rescue his wife, Cynthia.",26155781.0,98.0,0
5358,787923.0,en,Marvels Behind the Mask,2/12/2021,7.7,26.0,Documentary,A documentary special that explores the power of identity behind the iconic superheroes we know and love today. These legendary Marvel creations and stories have not only reflected the world outside our window – they have become a reflection of our own identities and who we truly are.,107503530.61488006,64.0,0
5359,229408.0,en,Minions: Training Wheels,12/10/2013,7.0,135.0,AnimationComedyFamily,"Margo, Edith, and Agnes spot an ice cream truck.The three of them go after the truck but Agnes falls as she attempts to pedal to the truck. The Minions, seeing her so upset by this, decide to build her a unicorn-themed motorcycle. Agnes goes for a little ride around town.",107503530.61488006,4.0,1
5360,10312.0,en,Patch Adams,12/25/1998,7.3,2577.0,ComedyDrama,"The true story of Dr. Hunter ""Patch"" Adams, who in the 1970s found that humor is the best medicine, and was willing to do just anything to make his patients laugh—even if it meant risking his own career.",202292902.0,115.0,1
5361,333386.0,en,The Duel,6/24/2016,5.4,264.0,WesternDrama,A Texas Ranger investigates a series of unexplained deaths in a town called Helena.,4500.0,110.0,1
5362,332356.0,en,Killing Jesus,4/5/2015,6.1,61.0,DramaHistoryTV Movie,Jesus of Nazareth’s life and ministry were subject to seismic social and political events that led to his execution and changed the world forever.,107503530.61488006,132.0,0
5363,84332.0,en,Safety Not Guaranteed,6/8/2012,6.8,1093.0,ComedyRomanceScience FictionDrama,Three magazine employees head out on an assignment to interview a guy who placed a classified ad seeking a companion for time travel.,4424699.0,86.0,1
5364,493006.0,ja,名探偵コナン ゼロの執行人,4/13/2018,5.9,101.0,AnimationCrimeMysteryActionDrama,"After a sudden explosion at Edge of Ocean island in Tokyo, Tōru Amuro, codename Zero, begins to investigate. Meanwhile, private eye Kogorō is arrested as a suspect, so Conan Edogawa conducts his own investigation to prove his innocence, but Amuro stands in his way.",101860359.0,110.0,0
5365,435107.0,en,A Royal Winter,1/14/2017,7.2,133.0,TV MovieRomance,"While on a last-minute European holiday, a young woman finds herself in the middle of a real-life fairy tale when a chance meeting with a handsome local leads to something more. However, things get complicated when she learns that the ""local"" is actually a prince who is about to be crowned King, and whose mother is dead-set against her royal sons romance with the tourist.",107503530.61488006,83.0,0
5366,30431.0,en,Creation,9/25/2009,6.5,165.0,DramaHistory,"A psychological, heart-wrenching love story that provides a unique and inside look at Charles Darwin. Torn between faith and science, he struggles to finish his legendary book ""On the Origin of the Species,"" which goes on to become the foundation for evolutionary biology.",107503530.61488006,108.0,1
5367,7552.0,en,Fun with Dick and Jane,12/21/2005,6.2,1844.0,Comedy,"After Dick Harper loses his job at Globodyne in an Enron-esque collapse, he and his wife, Jane, turn to crime in order to handle the massive debt they now face. Two intelligent people, Dick and Jane actually get pretty good at robbing people and even enjoy it -- but they have second thoughts when theyre reminded that crime can hurt innocent people. When the couple hears that Globodyne boss Jack McCallister actually swindled the company, they plot revenge.",202026112.0,90.0,1
5368,1538.0,en,Collateral,8/4/2004,7.2,4062.0,DramaCrimeThriller,Cab driver Max picks up a man who offers him $600 to drive him around. But the promise of easy money sours when Max realizes his fare is an assassin.,217764291.0,120.0,0
5369,561859.0,en,Alien Overlords,11/14/2018,4.1,10.0,ActionScience FictionDramaHorror,A man learns about alien agendas from a dying agent and feels compelled to warn the world about the impending danger.,107503530.61488006,76.0,1
5370,361159.0,en,Navy Seals vs. Zombies,10/8/2015,4.6,121.0,HorrorAction,"A team of highly skilled Navy SEALS find themselves embarking on the battle of their lives when they come face-to-face with the undead. After a deadly outbreak occurs in New Orleans, the SEALS must fight for their lives, and the city, against an army of zombies.",107503530.61488006,97.0,0
5371,9825.0,en,Lake Placid,7/15/1999,5.8,809.0,HorrorComedyActionScience FictionThriller,"When a man is eaten alive by an unknown creature, the local Game Warden teams up with a paleontologist from New York to find the beast. Add to the mix an eccentric philanthropist with a penchant for ""Crocs"", and here we go! This quiet, remote lake is suddenly the focus of an intense search for a crocodile with a taste for live animals...and people!",56870414.0,82.0,0
5372,449924.0,cn,葉問4,12/19/2019,7.3,1463.0,ActionDramaHistory,"Following the death of his wife, Ip Man travels to San Francisco to ease tensions between the local kung fu masters and his star student, Bruce Lee, while searching for a better future for his son.",107503530.61488006,107.0,0
5373,222899.0,en,About Last Night,2/14/2014,6.0,423.0,ComedyRomance,"A modern reimagining of the classic romantic comedy, this contemporary version closely follows new love for two couples as they journey from the bar to the bedroom and are eventually put to the test in the real world.",49002684.0,100.0,1
5374,9778.0,en,Serendipity,10/5/2001,6.8,1456.0,ComedyRomanceDrama,"Although strangers Sara and Jonathan are both already in relationships, they realize they have genuine chemistry after a chance encounter – but part company soon after. Years later, they each yearn to reunite, despite being destined for the altar. But to give true love a chance, they have to find one another again.",77516304.0,90.0,1
5375,333385.0,en,Mr. Right,2/29/2016,6.5,1071.0,ComedyActionRomanceCrime,"A girl falls for the ""perfect"" guy, who happens to have a very fatal flaw: hes a hitman on the run from the crime cartels who employ him.",34694.0,95.0,0
5376,290751.0,en,Secret in Their Eyes,10/14/2015,6.4,1067.0,CrimeDramaMysteryThriller,"A tight-knit team of FBI investigators, along with their District Attorney supervisor, is suddenly torn apart when they discover that one of their own teenage daughters has been brutally murdered.",34854990.0,111.0,1
5377,402897.0,en,The Death of Stalin,10/20/2017,7.0,1329.0,ComedyDramaHistory,"Proclaimed the funniest political comedy of the year (The Daily Beast), The Death of Stalin delivers a brutally executed parody of Cold War Russia. When the tyrannical ruler Stalin dies, his hapless inner circle scrambles to come up with the next evolution of the revolution ? but its clear everyone is really out for themselves. Written and directed by Emmy® Award winning and Oscar® nominated Armando Iannucci, Rolling Stone calls the film a brilliant satire from a crack ensemble (including Emmy® and Golden Globe® winner Steve Buscemi, Simon Russell Beale, Andrea Riseborough and Michael Palin). Proof that comedy, like politics, is all in the execution.",24640027.0,107.0,0
5378,440161.0,en,The Sisters Brothers,9/19/2018,6.8,1483.0,WesternDramaAdventure,"Oregon, 1851. Hermann Kermit Warm, a chemist and aspiring gold prospector, keeps a profitable secret that the Commodore wants to know, so he sends the Sisters brothers, two notorious assassins, to capture him on his way to California.",13143056.0,122.0,1
5379,22171.0,en,Ms .45,4/24/1981,6.7,197.0,CrimeThriller,"A shy and mute seamstress goes insane after being attacked and raped twice in one day. She wanders the New York streets at night in a sexy black dress with her attackers gun strapped to her garter belt, blowing away any man who tries to pick her up.",107503530.61488006,81.0,1
5380,695969.0,hi,हसीन दिलरुबा,7/2/2021,6.3,30.0,MysteryCrimeThrillerRomance,"Under investigation as a suspect in her husbands murder, a wife reveals details of their thorny marriage that seem to only further blur the truth.",107503530.61488006,136.0,0
5381,821.0,en,Judgment at Nuremberg,12/18/1961,8.1,518.0,DramaHistoryWar,"In 1947, four German judges who served on the bench during the Nazi regime face a military tribunal to answer charges of crimes against humanity. Chief Justice Haywood hears evidence and testimony not only from lead defendant Ernst Janning and his defense attorney Hans Rolfe, but also from the widow of a Nazi general, an idealistic U.S. Army captain and reluctant witness Irene Wallner.",10000000.0,179.0,1
5382,9631.0,en,The Negotiator,7/29/1998,7.1,1495.0,ActionCrimeDramaThriller,"The police try to arrest expert hostage negotiator Danny Roman, who insists hes being framed for his partners murder in what he believes is an elaborate conspiracy. Thinking theres evidence in the Internal Affairs offices that might clear him, he takes everyone in the office hostage and demands that another well-known negotiator be brought in to handle the situation and secretly investigate the conspiracy.",44547681.0,140.0,0
5383,36670.0,en,Never Say Never Again,10/7/1983,6.0,1006.0,AdventureActionThriller,"James Bond returns as the secret agent 007 one more time to battle the evil organization SPECTRE. Bond must defeat Largo, who has stolen two atomic warheads for nuclear blackmail. But Bond has an ally in Largos girlfriend, the willowy Domino, who falls for Bond and seeks revenge. This is the last time for Sean Connery as Her Majestys Secret Agent 007. Made outside of the traditional Broccoli production environment due to separate rights having been obtained for this specific Ian Fleming story.",160000000.0,134.0,1
5384,412795.0,es,Maligno,7/14/2016,5.9,18.0,HorrorMystery,,400.0,0.0,0
5385,295011.0,en,Patient Zero,9/14/2018,5.2,260.0,HorrorThrillerActionDrama,"After an unprecedented global pandemic has turned the majority of humankind into violent infected beings, Morgan, a man gifted with the ability to speak the infecteds new language, leads the last survivors on a hunt for patient zero and a cure.",107503530.61488006,87.0,1
5386,446829.0,en,Max 2: White House Hero,5/5/2017,7.2,71.0,Family,"Max is assigned to the White House while Butch, the secret service dog, is on maternity leave. He meets TJ, a 12 year old boy, who is the Presidents son. Due to his fathers high profile, he is trying hard to fit in and lead a normal life. During a state visit by the Russian President and his daughter, Alexandra (Alex), TJ is asked to accompany her, during their stay. TJ befriends Alex, but when they get into trouble, Max comes to the rescue!",107503530.61488006,85.0,0
5387,17097.0,en,After Sex,9/26/2007,5.4,167.0,ComedyRomanceDrama,"Sex is a background to examine intimacy and vulnerability. Looks at the complexity of modern day relationships told through eight separate couples. Through dialogue and compromising situations, the film takes us from the beginning of a relationship to the aftermath of one, and examines every stage in between seeing humor within the drama, heartache and confusion of it all.",107503530.61488006,78.0,1
5388,11820.0,en,Mona Lisa Smile,12/19/2003,6.9,1318.0,DramaRomance,"The story of Katherine Ann Watson, a feminist teacher who studied at UCLA graduate school and in 1953 left her boyfriend behind in Los Angeles, California to teach at Wellesley College, a conservative womens private liberal arts college in Massachusetts, United States.",107503530.61488006,117.0,1
5389,629277.0,ko,차인표,1/1/2021,6.9,23.0,Comedy,"With the peak of his career long behind him, an actor clings to his past glory — until a sudden wake-up call forces him to face who hes become.",107503530.61488006,102.0,1
5390,79379.0,en,Book of Dragons,11/15/2011,6.6,123.0,FantasyAnimationActionComedyFamily,"So you want to be a dragon trainer do you? Prepare yourself for adventure, excitement and training as Hiccup, Astrid, Toothless and Gobber tell the legend behind the Book of Dragons and reveal insider training secrets about new, never-before-seen dragons.",107503530.61488006,18.0,0
5391,48231.0,en,A Dangerous Method,9/30/2011,6.3,1592.0,DramaThriller,"Seduced by the challenge of an impossible case, the driven Dr. Carl Jung takes the unbalanced yet beautiful Sabina Spielrein as his patient. Jung’s weapon is the method of his master, the renowned Sigmund Freud. Both men fall under Sabina’s spell.",27462041.0,99.0,0
5392,862701.0,hi,अनकही कहानियाँ,9/17/2021,6.1,9.0,DramaRomance,"As big city life buzzes around them, lonely souls discover surprising sources of connection and companionship in three tales of love, loss and longing.",107503530.61488006,110.0,0
5393,246790.0,de,Pinocchio,12/24/2013,4.8,13.0,AnimationDramaFantasy,"The worlds most loved fairy tale is back in a whole new fantastic imagining in Pinocchio. When a piece of pine-wood falls into the hands of the poor old toy maker, Geppetto, he carves it into a puppet which he names Pinocchio. To Geppettos delight, Pinocchio comes to life - and like most little boys, hes full of reckless whims and wild ideas! His crazy escapades lead him into a series of madcap adventures from joining the circus to visiting the inside of whale! Along his journey, and throughout all the fun, Pinocchio learns to be considerate and courageous and learns what it takes to become a real boy.",107503530.61488006,79.0,1
5394,76758.0,zh,金陵十三釵,12/15/2011,7.5,549.0,DramaHistoryWar,"A Westerner finds refuge with a group of women in a church during Japans rape of Nanking in 1937. Posing as a priest, he attempts to lead the women to safety.",95311434.0,146.0,1
5395,109080.0,ja,真救世主伝説 北斗の拳 ラオウ伝 殉愛の章,3/11/2006,6.6,52.0,AnimationAction,"A film adaptation of the Holy Emperor story arc, which primarily depicted the conflict between Kenshiro and Souther. New characters Reina, one of Raohs army officers who falls in love with him, and her brother Soga, Raohs advisor, play an important part with much of the plot involving Raohs relationship with Reina as he conquers the land; most of this portion is new content exclusive to this film. The other side of the story is the retelling of Kens attempt to save and protect the villagers from Southers army with the help of Shū. There is also a small subplot of Bart returning to his home.",107503530.61488006,95.0,0
5396,333352.0,en,Eye in the Sky,9/11/2015,7.1,1223.0,DramaThrillerWar,"A UK-based military officer in command of a top secret drone operation to capture terrorists in Kenya discovers the targets are planning a suicide bombing and the mission escalates from “capture” to “kill.” As American pilot Steve Watts is about to engage, a nine-year old girl enters the kill zone, triggering an international dispute reaching the highest levels of US and British government over the moral, political, and personal implications of modern warfare.",18704595.0,102.0,0
5397,13310.0,sv,Låt den rätte komma in,1/26/2008,7.5,2237.0,HorrorDrama,"Set in 1982 in the suburb of Blackeberg, Stockholm, twelve-year-old Oskar is a lonely outsider, bullied at school by his classmates; at home, Oskar dreams of revenge against a trio of bullies. He befriends his twelve-year-old, next-door neighbor Eli, who only appears at night in the snow-covered playground outside their building.",10785801.0,115.0,0
5398,454227.0,en,Outlaw King,9/6/2018,6.8,1140.0,ActionHistoryDramaWar,"Forced into exile by the English after being crowned King of Scotland, legendary warrior Robert the Bruce fights to reclaim the throne.",107503530.61488006,122.0,1
5399,690846.0,es,"Patricia, Una Pasión Escondida",1/21/2020,5.4,16.0,DramaComedy,"Patricia is a successful couples therapist. Your marriage is going through a bad time. But when she meets a student, Pablo will transform her own beliefs about sex.",107503530.61488006,101.0900430239705,1
5400,567797.0,en,The Dry,1/1/2021,6.9,184.0,MysteryCrimeDrama,Aaron Falk returns to his drought-stricken hometown to attend a tragic funeral. But his return opens a decades-old wound - the unsolved death of a teenage girl.,17166067.0,117.0,0
5401,295151.0,en,Let It Snow,11/8/2019,6.1,930.0,RomanceComedy,"When a huge blizzard (that doesnt show signs of stopping) hits, Gracetown is completely snowed in. But even though its cold outside, things are heating up inside, proving that Christmas is magical when it comes to love.",107503530.61488006,93.0,1
5402,500475.0,en,SuperFly,6/13/2018,6.9,292.0,ActionCrime,"Career criminal Youngblood Priest wants out of the Atlanta drug scene, but as he ramps up sales, one little slip up threatens to bring the whole operation down before he can make his exit.",20545116.0,107.0,1
5403,718032.0,en,Licorice Pizza,11/26/2021,0.0,0.0,DramaComedy,"The story of Alana Kane and Gary Valentine growing up, running around and going through the treacherous navigation of first love in the San Fernando Valley, 1973.",107503530.61488006,133.0,1
